0,0.3047555088996887,0
0,0.27178484201431274,0
0,0.2725232243537903,0
0,0.2722785174846649,0
0,0.2705545127391815,0
0,0.2752644717693329,0
0,0.29302099347114563,0
0,0.2752845883369446,0
0,0.27169474959373474,0
0,0.3046492636203766,0
0,0.32593074440956116,0
0,0.3553410470485687,0
0,0.28206196427345276,0
0,0.2761228382587433,0
0,0.2761632800102234,0
0,0.27645352482795715,0
0,0.5733165144920349,1
0,0.30550575256347656,0
0,0.2739885747432709,0
0,0.2866217792034149,0
0,0.4147011637687683,0
0,0.4466538429260254,0
0,0.27138692140579224,0
0,0.3249945640563965,0
0,0.29624873399734497,0
0,0.2891800105571747,0
0,0.27551573514938354,0
0,0.3452244997024536,0
0,0.296920508146286,0
0,0.30689966678619385,0
0,0.27896180748939514,0
0,0.3128649890422821,0
0,0.550591766834259,1
0,0.2744351923465729,0
0,0.27017971873283386,0
0,0.3263058066368103,0
0,0.39320147037506104,0
0,0.29732638597488403,0
0,0.27818217873573303,0
0,0.27860361337661743,0
0,0.30448174476623535,0
0,0.34021908044815063,0
0,0.29238665103912354,0
0,0.2947767376899719,0
0,0.2769244611263275,0
0,0.2907204031944275,0
0,0.2882708013057709,0
0,0.314960777759552,0
0,0.30763623118400574,0
0,0.4102066159248352,0
0,0.4152206778526306,0
0,0.3288373649120331,0
0,0.30294254422187805,0
0,0.27042195200920105,0
0,0.37061554193496704,0
0,0.5058385729789734,1
0,0.3749098479747772,0
0,0.2813819348812103,0
0,0.30897992849349976,0
0,0.2838839590549469,0
0,0.43472665548324585,0
0,0.30774974822998047,0
0,0.27561673521995544,0
0,0.27191558480262756,0
0,0.2720916271209717,0
0,0.2757723927497864,0
0,0.29004934430122375,0
0,0.3241276741027832,0
0,0.33476340770721436,0
0,0.2884615659713745,0
0,0.30343466997146606,0
0,0.27490735054016113,0
0,0.31178387999534607,0
0,0.275186151266098,0
0,0.2745462656021118,0
0,0.28684261441230774,0
0,0.2936669588088989,0
0,0.30126509070396423,0
0,0.31254124641418457,0
0,0.28745144605636597,0
0,0.3019564747810364,0
0,0.2859035134315491,0
0,0.41623395681381226,0
0,0.3403746485710144,0
0,0.31929489970207214,0
0,0.28663861751556396,0
0,0.33989036083221436,0
0,0.28812891244888306,0
0,0.2883923649787903,0
0,0.28028371930122375,0
0,0.29491105675697327,0
0,0.2719021141529083,0
0,0.2947547137737274,0
0,0.2841661870479584,0
0,0.2874540388584137,0
0,0.29315900802612305,0
0,0.30363404750823975,0
0,0.28289884328842163,0
0,0.33320650458335876,0
0,0.2992195785045624,0
0,0.2727583348751068,0
0,0.3356463313102722,0
0,0.5663706660270691,1
0,0.5479080677032471,1
0,0.2961902618408203,0
0,0.32022079825401306,0
0,0.28828343749046326,0
0,0.27852120995521545,0
0,0.2836083173751831,0
0,0.4788963198661804,0
0,0.27245721220970154,0
0,0.28950709104537964,0
0,0.2723487913608551,0
0,0.36431506276130676,0
0,0.41030800342559814,0
0,0.28722813725471497,0
0,0.3558364808559418,0
0,0.31068703532218933,0
0,0.33995410799980164,0
0,0.30480656027793884,0
0,0.2794119715690613,0
0,0.2850133180618286,0
0,0.28739994764328003,0
0,0.34140658378601074,0
0,0.3430548906326294,0
0,0.313632994890213,0
0,0.28736841678619385,0
0,0.27058860659599304,0
0,0.2850121557712555,0
0,0.2747250199317932,0
0,0.28606632351875305,0
0,0.30986928939819336,0
0,0.2697834372520447,0
0,0.30335667729377747,0
0,0.26961198449134827,0
0,0.2988481819629669,0
0,0.4427899420261383,0
0,0.3391403555870056,0
0,0.2947378158569336,0
0,0.284379780292511,0
0,0.2719481885433197,0
0,0.3383030593395233,0
0,0.4063485562801361,0
0,0.3107970654964447,0
0,0.28588736057281494,0
0,0.2912602126598358,0
0,0.2762323319911957,0
0,0.2925339341163635,0
0,0.2926475703716278,0
0,0.2844785749912262,0
0,0.2784912884235382,0
0,0.32241594791412354,0
0,0.27315154671669006,0
0,0.2797601819038391,0
0,0.3335705101490021,0
0,0.2819753587245941,0
0,0.29463696479797363,0
1,0.3953115940093994,0
1,0.6454780101776123,1
1,0.6373501420021057,1
1,0.5208648443222046,1
1,0.534794270992279,1
1,0.6991227865219116,1
1,0.47432807087898254,0
1,0.44233259558677673,0
1,0.3306124806404114,0
1,0.353506863117218,0
1,0.5964677929878235,1
1,0.5974454283714294,1
1,0.6484878659248352,1
1,0.6670536994934082,1
1,0.6366145014762878,1
1,0.620276689529419,1
1,0.4465567469596863,0
1,0.31625381112098694,0
1,0.5449051260948181,1
1,0.5613360404968262,1
1,0.6850870847702026,1
1,0.4466727077960968,0
1,0.4324994385242462,0
1,0.41488519310951233,0
1,0.28250300884246826,0
1,0.6028256416320801,1
1,0.6005688905715942,1
1,0.3349345922470093,0
1,0.5278106927871704,1
1,0.5867645740509033,1
1,0.6322783827781677,1
1,0.5209217667579651,1
1,0.6269044280052185,1
1,0.6140623688697815,1
1,0.7104709148406982,1
1,0.6211647391319275,1
1,0.7031704187393188,1
1,0.5617010593414307,1
1,0.612204909324646,1
1,0.562512993812561,1
1,0.4000151455402374,0
1,0.40936413407325745,0
1,0.6372373104095459,1
1,0.6398154497146606,1
1,0.6852172017097473,1
1,0.6122143268585205,1
1,0.5675815939903259,1
1,0.5993595719337463,1
